time,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,XOM
2010-06-14,7.65219309,6.1915,12.16741463,,25.14344491,,19.33188495,35.00614238
2010-06-15,7.81499755,6.342,12.47456092,,25.76310655,,20.15649467,35.65640558
2010-06-16,8.04250686,6.345,12.53062104,,25.94496378,,19.95745853,35.65640558
2010-06-17,8.18154268,6.2945,12.49114208,,25.89108015,,19.99536403,35.707754
2010-06-18,8.24786452,6.2915,12.49114208,,26.38949692,,20.04844236,35.99295966
2010-06-21,8.1303779,6.1275,12.46745471,,26.18070462,,19.67689407,36.0100663
2010-06-22,8.24112777,6.115351,12.30164309,,25.81699017,,19.54040694,35.33127683
2010-06-23,8.1544541,6.0725,12.18320621,,26.19417553,,19.19008999,34.85213703
2010-06-24,8.09517067,5.9165,11.85947876,,25.61492659,,18.95654535,34.26461338
2010-06-25,8.02595442,6.05,12.17531042,,26.56462542,,18.60205795,33.7113144
2010-06-28,8.07410683,5.89,12.03318618,,25.95842795,,18.4333447,33.35194957
2010-06-29,7.70906831,5.4305,11.50416815,,24.96158768,,17.67508288,32.67885851
2010-06-30,7.56943592,5.463,11.34625232,,24.65849231,,17.44759676,32.55337943
2010-07-01,7.47765092,5.548001,11.06989962,,24.3347485,,17.56134361,32.29098452
2010-07-02,7.43130677,5.457,10.92777537,,24.1661319,,17.64475241,32.26817378
2010-07-06,7.48216484,5.503,11.10148278,,24.50336511,,18.06180399,32.77583985
2010-07-07,7.7841551,5.6715,11.61470923,,25.73088725,,18.42576208,33.32912741
2010-07-08,7.76685272,5.811,11.7331461,,25.73763866,,18.50879175,33.54588942
2010-07-09,7.81289689,5.863,11.93054089,,26.20302723,,18.40301422,33.52877708
2010-07-12,7.74262231,5.9755,12.0094988,,26.43233907,,18.82764084,33.62004289
2010-07-13,7.57750149,6.1825,12.37270521,,27.30240076,,19.05511938,33.89384032
2010-07-14,7.6054588,6.165,12.37270521,,27.21472687,,19.29018055,33.8025688
2010-07-15,7.56702855,6.103,12.15162305,,27.28891817,,19.34325129,33.80827862
2010-07-16,7.52038359,5.924501,11.03831645,,26.30419045,,18.87313655,33.0610455
2010-07-19,7.39037983,5.997,10.74617217,,26.33116237,,19.13094557,33.32912741
2010-07-20,7.5802695,6.005,10.87250483,,26.7291043,,19.32051102,33.625747
2010-07-21,7.65098982,5.8715,10.54877738,,25.91299993,,19.04753677,33.18082617
2010-07-22,7.79495497,6.0035,10.78565113,,26.54026045,,19.59348527,33.87102387
2010-07-23,7.82252131,5.9435,10.84881746,,26.86399758,,19.57073742,34.06496371
2010-07-26,7.80266242,5.92,11.17254491,,27.20123079,,19.79064093,34.44713929
2010-07-27,7.94711291,5.8565,11.20412807,,27.44403871,,19.83612905,34.68671205
2010-07-28,7.85321714,5.8565,11.04621224,,27.19449287,,19.67689407,34.74375318
2010-07-29,7.76745519,5.843,11.07779541,,27.12030157,,19.73755502,34.41861873
2010-07-30,7.74157157,5.8945,11.0856912,,27.16750747,,19.57073742,34.04214156
2010-08-02,7.8800049,6.0035,11.40152286,,28.08478181,,19.96503356,35.33127683
2010-08-03,7.88240722,6.121,11.32256494,,27.70708061,,19.83612905,35.77619766
2010-08-04,7.91400718,6.379,11.20412807,,27.84871181,,19.51007647,35.77619766
2010-08-05,7.87548593,6.3915,11.06989962,,27.83522923,,19.23710222,35.77049925
2010-08-06,7.82706893,6.416001,11.02252487,,27.2754221,,19.37358935,35.34838917
2010-08-09,7.87699253,6.4415,10.98304591,,26.85725966,,19.41908505,35.6221866
2010-08-10,7.8065705,6.5,10.76196375,,26.41884975,,19.00963126,35.32556701
2010-08-11,7.52911061,6.2945,10.41454893,,25.47459675,,18.85038869,34.6936306
2010-08-12,7.5772605,6.328,10.31387759,,25.50157541,,18.56983941,34.60171172
2010-08-13,7.49630907,6.2345,10.44613209,,25.29249082,,18.50158068,34.41787397
2010-08-16,7.45237229,6.303501,10.41454893,,25.42063944,,18.57741444,34.40063918
2010-08-17,7.58267771,6.443,10.43034051,,25.27900149,,18.8366063,34.94066832
2010-08-18,7.61578091,6.4825,10.51719422,,25.55553273,,18.92046004,34.55574654
2010-08-19,7.51978196,6.3785,10.28032047,,25.002477,,18.63077586,34.06168259
2010-08-20,7.51255901,6.388,10.1618836,,25.04968291,,18.47069146,33.83189114
2010-08-23,7.3970003,6.330001,10.1618836,,24.87432164,,18.50880679,34.18233185
2010-08-24,7.22035074,6.2265,9.9802804,,24.42243588,,18.32584556,33.86061579
2010-08-25,7.30942756,6.342501,9.99607198,,24.43591846,,18.37159921,33.843381
2010-08-26,7.2308835,6.243,9.84605194,,24.03123861,,18.15815333,33.59634902
2010-08-27,7.2712088,6.332,9.9802804,,24.68547779,,18.24199182,34.35467975
2010-08-30,7.29769154,6.1895,9.72761507,,24.17962797,,18.0209305,33.89508537
2010-08-31,7.31574806,6.2415,9.83815615,,24.5235991,,17.88752683,33.9582796
2010-09-01,7.53332372,6.624501,10.43674278,,25.45436951,,18.21912262,34.99236695
2010-09-02,7.58869571,6.760501,10.49403325,,25.73763866,,18.24962251,35.07854089
2010-09-03,7.78731408,6.939499,10.66788018,,26.41884975,,18.51642224,35.22791481
2010-09-07,7.75842567,6.861,10.43871831,,25.81857463,,18.26487627,34.78554948
2010-09-08,7.91219976,6.957,10.56515245,,26.38512642,,18.24199182,34.90044807
2010-09-09,7.91671789,7.019,10.66788018,,27.04611026,,18.30297636,35.07279596
2010-09-10,7.92694478,7.122,10.70739085,,26.81677819,,18.18102253,35.15896991
2010-09-13,8.03618889,7.2535,11.02347619,,27.73405927,,19.14152136,35.04407131
2010-09-14,8.06688473,7.2875,10.81011859,,27.4642727,,19.08053682,35.0498105
2010-09-15,8.1318845,7.2725,10.83382499,,27.63963397,,19.14534051,35.04407131
2010-09-16,8.32298164,7.4065,10.70739085,,27.64638538,,19.30922883,35.02683652
2010-09-17,8.28687028,7.41625,10.58885885,,27.01912486,,19.22537509,34.91768286
2010-09-20,8.52340154,7.56524,10.85753139,,27.78127192,,19.38545188,35.36004245
2010-09-21,8.53965317,7.5365,10.78641219,,27.37659206,,19.172006,35.35429177
2010-09-22,8.65942499,7.5915,10.60466312,,26.93818889,,18.760368,35.30259315
2010-09-23,8.69463221,7.642501,10.40710978,,26.37164384,,18.62314517,35.13023951
2010-09-24,8.79695503,8.0365,10.74690152,,26.81172644,,18.88614099,35.47494104
2010-09-27,8.76216659,7.9685,10.46242471,,26.35814777,,18.85375058,35.45196707
2010-09-28,8.63264565,7.985,10.48613111,,26.27046713,,18.81183133,35.65303386
2010-09-29,8.64799315,7.949501,10.35969698,,25.90625526,,18.67651427,35.38302217
2010-09-30,8.5390507,7.853,10.35377038,,25.67019202,,18.66889882,35.49791502
2010-10-01,8.50203689,7.685501,10.50983751,,26.17604183,,18.58503746,35.92878475
2010-10-04,8.38526986,7.7695,10.39130551,,26.30435582,,18.22675331,35.72771795
2010-10-05,8.69523469,8.0435,10.71529298,,26.77033799,,18.56217588,36.34241969
2010-10-06,8.70275845,7.77,10.58095672,,26.94591872,,18.62314517,36.73308065
2010-10-07,8.70366174,7.8135,10.51773965,,26.68929762,,18.69938347,36.68138203
2010-10-08,8.84961884,7.7775,10.41501191,,26.54747696,,18.72988336,36.98585756
2010-10-11,8.88844091,7.6515,10.39130551,,26.83111828,,18.74512187,37.08352136
2010-10-12,8.98413652,7.824,10.68368445,,27.28358696,,18.92807548,37.16969531
2010-10-13,9.03228135,7.7585,10.50193538,,26.90540529,,19.3168519,37.36501718
2010-10-14,9.09758952,7.7765,9.95668817,,26.14902843,,19.23299816,37.51439109
2010-10-15,9.47165083,8.232,9.4667559,,25.08874341,,19.46930562,37.45119687
2010-10-18,9.56975633,8.178,9.7512327,,25.79785346,,19.68276674,38.07739421
2010-10-19,9.31365941,7.9335,9.32451749,,25.45343186,,19.13390591,37.41098236
2010-10-20,9.34495772,7.9335,9.28500683,,25.73032657,,19.2939827,37.92227536
2010-10-21,9.3145627,8.2485,8.97682362,,25.46018523,,19.37783644,38.10037967
2010-10-22,9.25286938,8.4565,9.04004069,,25.46018523,,19.3454384,38.11186379
2010-10-25,9.29410134,8.45,8.81878095,,25.03473,,19.20250589,38.03143477
2010-10-26,9.27032595,8.4975,8.92941082,,25.12251699,,19.74373603,38.22101745
2010-10-27,9.26370632,8.3755,9.11906202,,25.35212464,,19.85808966,37.72695349
2010-10-28,9.18576137,8.342,9.11115989,,25.33186454,,20.0334202,38.04292463
2010-10-29,9.0575625,8.2615,9.04715261,,25.41291167,,20.32690066,38.19804348
2010-11-01,9.15386058,8.129,9.08745349,,25.27109101,,20.54416569,38.4623045
2010-11-02,9.3097505,8.2305,9.00843215,,24.96044298,,20.87958064,38.97360324
2010-11-03,9.41327068,8.4235,9.10325776,15.44569296,25.47369195,,20.60515023,39.04828733
2010-11-04,9.57788172,8.4465,9.5852879,15.54755696,26.87839183,,20.68900397,39.85832242
2010-11-05,9.54357104,8.5385,9.76703697,15.5677315,27.64827541,,20.46794265,40.21450806
2010-11-08,9.58841785,8.599501,9.95668817,15.60982028,27.35787398,,20.43744276,40.39835156
2010-11-09,9.51197866,8.5135,9.69591777,15.56125646,26.94591872,,20.54416569,40.8319285
2010-11-10,9.57065962,8.6665,9.93298177,15.51293548,27.43216774,,20.53654263,41.12098364
2010-11-11,9.52928104,8.5185,9.7749391,15.37122599,27.02696585,,20.33833526,41.52566083
2010-11-12,9.26972348,8.284,9.57738576,15.02504705,26.7500779,,20.02579713,41.04005398
2010-11-15,9.23977758,7.945,9.5615815,14.83028619,27.06748604,,19.97243567,40.74521196
2010-11-16,9.07592321,7.889,9.43514736,14.53765027,26.7500779,,19.79602782,39.85492215
2010-11-17,9.04311829,7.917501,9.18227909,14.5334185,26.45967646,,19.61195774,39.89538408
2010-11-18,9.28175863,8.2085,9.24549616,14.85743539,26.78384472,,19.81711239,40.64693322
2010-11-19,9.23060059,8.241001,9.21388763,14.71472966,26.6150106,,19.70398894,40.7798928
2010-11-22,9.43012478,8.5195,8.92941082,14.72443924,26.00720102,,19.73466857,40.57755998
2010-11-23,9.29078816,8.41,8.76346602,14.5199688,25.41291167,,19.26680429,39.87804656
2010-11-24,9.47330321,8.8625,8.91360655,14.81783373,25.77084001,,19.45855195,40.3983458
2010-11-26,9.50234666,8.875,8.80297668,14.6940555,25.38589821,,19.43554223,40.04569853
2010-11-29,9.53575405,8.974501,8.93731295,14.49755695,25.60200589,,19.41253251,40.14975838
2010-11-30,9.36361166,8.77,8.65283615,13.84005643,25.25757753,,19.37227317,40.21335051
2010-12-01,9.52160308,8.8275,8.92966361,14.05524064,25.76407989,,19.97242799,41.23660569
2010-12-02,9.57426688,8.8265,9.23812852,14.24128119,26.54747696,,20.62437768,41.32332224
2010-12-03,9.55290139,8.784,9.38049694,14.2706677,26.7500779,,20.72408646,41.15567026
2010-12-06,9.63445445,8.9025,9.20649109,14.40416247,26.94930216,,20.58602815,41.22504349
2010-12-07,9.5760743,8.8385,9.1511256,14.62282406,26.50695677,,20.60903787,41.31176581
2010-12-08,9.66033807,8.8145,9.49122793,14.7075062,27.18903986,,20.88515449,41.53722882
2010-12-09,9.62264764,8.742501,10.00533611,14.73141389,27.56048167,,20.7701059,41.62393958
2010-12-10,9.64679716,8.781,10.12397646,14.74909536,27.97918354,,20.96952346,41.72799364
2010-12-13,9.68019696,8.7125,9.91833319,14.80912138,28.03321045,,20.89665935,41.83205927
2010-12-14,9.63867176,8.697,9.8076022,14.81633788,27.54696819,,21.18428084,41.72799364
2010-12-15,9.64078,8.778501,9.72059927,14.70152877,27.15528654,,21.36069635,41.53722882
2010-12-16,9.66756018,8.901999,9.90251448,14.73664289,27.02190083,,21.46614989,41.75112384
2010-12-17,9.64830376,8.879,9.94206126,14.71398124,26.79059809,,21.40095568,41.72221832
2010-12-20,9.69644859,9.1645,9.98160804,14.820078,26.9796923,,21.33000905,41.75112384
2010-12-21,9.7564887,9.2375,10.26634488,15.01956824,27.6887956,,21.52943428,42.04017897
2010-12-22,9.78522291,9.237999,10.58271914,15.0798371,28.47218592,,21.61954801,42.08642779
2010-12-23,9.73828303,9.1295,10.32961973,15.04845613,28.418159,,21.70583445,42.3176719
2010-12-27,9.7707787,9.107,10.49571622,15.00237942,28.81660752,,21.52943428,42.20782517
2010-12-28,9.79455409,9.0545,10.55108172,14.9162084,28.77608733,,21.48339951,42.44485616
2010-12-29,9.78913941,9.1685,10.52735365,14.96801273,28.60725321,,21.45272755,42.41595065
2010-12-30,9.74008287,9.1375,10.50362558,14.91471852,28.51945947,,21.36069635,42.41016955
2010-12-31,9.70698472,9.0,10.55108172,14.79292879,28.6477734,,21.40670811,42.27142308
2011-01-03,9.91794075,9.211,11.22337703,15.05144783,29.43116372,,21.46039746,43.09812077
2011-01-04,9.96970042,9.2505,11.26292381,14.99590936,29.85711454,,21.54284128,43.30045358
2011-01-05,10.05125348,9.371,11.46856708,15.16899982,30.22221512,,21.47573727,43.18483731
2011-01-06,10.04312725,9.293,11.42111094,15.27932735,30.07347044,,22.10467725,43.46232446
2011-01-07,10.11505505,9.274501,11.27083317,15.35254729,29.5055362,,21.93593931,43.69935545
2011-01-10,10.30569633,9.234,11.38947352,15.29700981,29.34326251,,21.64447521,43.43342473
2011-01-11,10.28116427,9.217,11.61884486,15.34183948,29.47849847,,21.56010624,43.75716648
2011-01-12,10.36482557,9.204,11.85612556,15.36326107,30.22898301,,21.89758211,44.27168462
2011-01-13,10.40274351,9.2765,11.68211971,15.35877352,30.05318708,,21.62146549,44.34684474
2011-01-14,10.48700728,9.4375,12.06176883,15.54531368,30.36419869,,21.70583445,45.00010357
2011-01-18,10.25137257,9.5625,11.86403492,15.93009705,30.25602073,,21.98195108,45.50306528
2011-01-19,10.19690892,9.3435,11.36574545,15.73384731,29.55287081,,21.83622286,45.23135345
2011-01-20,10.01152728,9.098001,11.50020451,15.60982028,30.25602073,,21.74609379,44.94807364
2011-01-21,9.83217122,8.871,11.27083317,15.23773818,30.62111456,,21.49107708,45.65914928
2011-01-24,10.15507448,8.842501,11.0098244,15.21905949,30.43857103,,21.7671937,45.43368627
2011-01-25,10.27394217,8.835,10.78045306,15.43896811,30.3371542,,21.82088305,45.48571041
2011-01-26,10.34767739,8.7695,10.71717821,15.35404314,30.41152654,,22.07398995,46.05226426
2011-01-27,10.32841339,9.2225,10.81209049,15.3612666,30.49266676,,22.14301911,46.17944852
2011-01-28,10.11445258,8.557,10.75672499,14.96776392,30.11403041,,21.28476428,45.66493616
2011-01-31,10.21135313,8.482,10.85954663,14.95207592,30.38448205,,21.26482252,46.64193096
2011-02-01,10.38318628,8.6055,11.31828931,15.21806225,31.05382636,,21.46997717,48.50923292
2011-02-02,10.36182078,8.6765,11.26292381,15.24196995,30.72929927,,21.42971783,48.22017778
2011-02-03,10.33533468,8.685501,11.41320159,15.19589324,30.73606715,,21.20728288,48.23752109
2011-02-04,10.42742303,8.7965,11.3024706,15.21656641,30.14784278,,21.29932943,48.14502344
2011-02-07,10.58932251,8.8215,11.60302615,15.29912569,30.76310488,,21.62721025,48.52078934
2011-02-08,10.68923544,9.153,11.55557001,15.4008623,30.92537857,,21.69241212,48.22440488
2011-02-09,10.77831142,9.265,11.57929808,15.35404314,30.49942112,,21.45272755,47.97450738
2011-02-10,10.66937655,9.310501,11.46065773,15.35254729,30.78338825,,21.09224196,48.35225941
2011-02-11,10.73889446,9.4625,11.68211971,15.55328457,31.48655169,,20.90049431,48.13142557
2011-02-14,10.80900725,9.521,11.77703199,15.64418598,31.4662548,,20.88515449,49.34603782
2011-02-15,10.83067357,9.4515,11.68211971,15.54456526,31.65557974,,20.80029452,48.21859331
2011-02-16,10.92787494,9.331,11.73748521,15.54631091,32.41281864,,20.84657825,48.63702632
2011-02-17,10.78252874,9.388,11.71375714,15.57221308,32.33169193,,20.99317552,48.74744614
2011-02-18,10.54960474,9.325,11.666301,15.69225715,32.45338537,,20.87743921,49.10776346
2011-02-22,10.18998764,9.021,11.21546767,15.19738909,31.10791534,,20.51482293,49.65405101
2011-02-23,10.31066358,8.834,11.20755832,15.22503591,31.07412325,,20.51482293,50.60134267
2011-02-24,10.31848058,8.8875,11.04937118,15.16277359,31.04031088,,20.65369725,49.9620642
2011-02-25,10.47737528,8.862001,11.23128639,15.19315633,31.56091051,,20.48396197,49.59593531
2011-02-28,10.62934953,8.6645,11.3024706,15.27683427,31.56767839,,20.50710769,49.70635513
2011-03-01,10.51198761,8.472,11.01773376,14.9620363,30.83072286,,20.18306762,49.28211055
2011-03-02,10.5965522,8.601,10.94649846,14.96278373,30.5670391,,20.11941689,49.4448345
2011-03-03,10.82044668,8.6395,11.29476016,15.18120248,31.15524995,,20.21392858,49.87489647
2011-03-04,10.83368593,8.5835,11.17603459,14.95855196,30.77662712,,20.02297639,49.4448345
2011-03-07,10.69405523,8.454,11.10479924,14.73539685,30.5535101,,19.84359706,49.23561799
2011-03-08,10.70608954,8.3445,11.62719179,14.75158844,31.37159909,,19.99018662,49.16588497
2011-03-09,10.60708075,8.4525,11.5480414,14.73813874,31.47978381,,19.97475614,49.03802463
2011-03-10,10.43253605,8.307,11.28684513,14.45247747,30.78338825,,19.60442462,47.29455373
2011-03-11,10.59263654,8.403501,11.38182559,14.36306495,30.92537857,,19.81272838,47.72460989
2011-03-14,10.63988482,8.3365,11.26310001,14.1957031,30.62788244,,19.82045134,47.8757107
2011-03-15,10.39522059,8.254,11.04939397,14.18499529,30.16136503,,19.58899414,47.3003653
2011-03-16,9.93118001,8.235,10.83568792,13.8746779,29.62047527,,19.12607203,46.09155882
2011-03-17,10.0705099,8.0485,11.06522404,13.98077466,30.12755942,,19.11836451,47.1666992
2011-03-18,9.9510389,8.091001,11.11271428,13.97330139,30.92537857,,19.13379499,46.98654635
2011-03-21,10.21075066,8.22625,11.12062931,14.35783595,30.85099947,,19.5427027,48.1430429
2011-03-22,10.26792501,8.13,10.98607366,14.3782603,30.74282151,,19.51569936,47.98031895
2011-03-23,10.20743663,8.266001,10.80402777,14.49879702,30.83072286,,19.70471503,48.00357104
2011-03-24,10.38137885,8.555001,10.66947211,14.61659782,30.91861069,,19.91303422,48.07911564
2011-03-25,10.57909563,8.549,10.55866157,14.43852817,31.00650527,,19.76644466,48.59634533
2011-03-28,10.54598989,8.467501,10.58240669,14.32944668,31.07412325,,19.60442462,48.50917179
2011-03-29,10.56163905,8.731,10.56657661,14.48808922,31.11468322,,19.66615426,48.38131726
2011-03-30,10.49151867,8.971,10.64572699,14.4908321,31.40541147,,19.75872942,49.1019577
2011-03-31,10.48783726,9.0065,10.55074653,14.61336329,31.16877896,,19.58899414,48.89273538
2011-04-01,10.36904288,9.0065,10.58240669,14.73888617,31.33780701,,19.6584313,49.2123659
2011-04-04,10.2676242,9.147,10.63781196,14.63627375,31.50094704,,19.71243798,49.32279154
2011-04-05,10.1984071,9.2645,10.66155707,14.17329125,31.66409394,,19.8898885,49.64242787
2011-04-06,10.17283188,9.138,10.85943304,14.3000542,32.38465941,,20.17534466,49.50294439
2011-04-07,10.17403682,9.2455,10.77236761,14.4450042,32.22150571,,20.21392858,49.84001542
2011-04-08,10.08315427,9.235501,10.66947211,14.3991763,31.84083641,,20.11363817,49.95044106
2011-04-11,9.9549554,9.202,10.67738715,14.37950635,31.85443199,,20.0441933,49.49132706
2011-04-12,10.00310023,9.024,10.66155707,14.21114726,31.70488067,,19.78187514,48.34063046
2011-04-13,10.11534912,9.1145,10.5032563,14.35235814,31.43976696,,19.7741599,48.32901313
2011-04-14,10.0037027,9.091001,10.39244576,14.40789562,30.56965016,,19.61213986,48.49173708
2011-04-15,9.85444,9.0005,10.14707956,13.21717738,30.51526786,,19.57356366,48.98571469
2011-04-18,9.98655453,8.917,9.83047801,13.12104697,29.88308043,,19.34982171,48.29414952
2011-04-19,10.16741719,8.941001,9.7671577,12.98879924,30.35218894,,19.40382067,48.70095359
2011-04-20,10.30433719,9.1935,9.71175243,13.09339916,30.29094088,,19.8744503,49.77608816
2011-04-21,10.5536965,9.2945,9.74341259,13.07771215,30.37250753,,19.68929226,50.18871541
2011-04-25,10.62330289,9.271,9.84630809,13.07646611,30.32492981,,19.75872942,50.10735344
2011-04-26,10.54538742,9.115,9.68009228,13.26997993,30.67161697,,20.20621334,50.8047418
2011-04-27,10.53726119,9.8315,9.75924267,13.39300973,30.9299329,,20.35280289,51.0139583
2011-04-28,10.43494595,9.753501,9.83047801,13.39823873,31.16786226,,20.60741353,50.75824924
2011-04-29,10.53665871,9.7905,9.71966747,13.55091082,31.01830413,,19.99790186,51.1301897
2011-05-02,10.4208034,10.0595,9.7671577,13.41293547,30.7123969,,19.79730562,50.54322116
2011-05-03,10.47858023,9.9225,9.97294871,13.29662355,31.21543997,,19.91303422,49.75865926
2011-05-04,10.51981219,9.9985,9.88588328,13.3439473,30.9299329,,20.10591522,49.28792212
2011-05-05,10.43494595,9.8555,9.73549755,13.30609129,30.70560591,,19.89759602,48.01518837
2011-05-06,10.43223524,9.880001,9.74341259,13.33174364,30.61722788,,19.95932566,48.05586936
2011-05-09,10.46052876,10.04,9.64051709,13.39101527,30.56285917,,19.9284647,48.34063046
2011-05-10,10.51619735,10.197,9.71966747,13.5150423,30.69880812,,19.80502086,48.43362138
2011-05-11,10.44939015,10.219,9.69592236,13.3354768,30.06661389,,19.56584842,47.41082866
2011-05-12,10.42953127,10.303501,9.65634716,13.32551741,29.97144487,,19.53499518,47.36991695
2011-05-13,10.24686117,10.128,9.44264112,13.1885393,29.33244605,,19.31124551,47.26471541
2011-05-16,10.0301888,9.6255,9.38723585,12.91134156,29.14891258,,18.95635218,46.89651585
2011-05-17,10.11564994,9.7405,9.418896,13.21120095,29.78110682,,19.04176827,46.99586702
2011-05-18,10.22790558,9.8545,9.33183058,13.19501434,29.96464708,,19.17378705,47.77319538
2011-05-19,10.24776531,9.94025,9.25268019,13.23087688,29.91026478,,19.19320158,48.11801681
2011-05-20,10.08796647,9.9325,9.16561477,13.05106157,29.31885727,,19.0184786,47.67383836
2011-05-23,10.06328779,9.811,9.03897415,12.91059314,28.9245856,,18.76996488,47.1478248
2011-05-24,9.99678226,9.6635,9.0706343,12.90735861,28.78183206,,18.7544255,47.51017983
2011-05-25,10.13491394,9.612999,9.00731399,12.94247273,28.73424755,,18.78549651,47.90177504
2011-05-26,10.08134684,9.75,9.0706343,12.9041181,28.85660772,,19.15825543,48.15308399
2011-05-27,10.15386954,9.7065,9.25268019,12.97310527,29.0877257,,19.22813996,48.29335272
2011-05-31,10.4674492,9.8345,9.30017042,13.17533841,29.39363973,,19.42228523,48.78429325
2011-06-01,10.39763048,9.61975,8.90408136,13.09016462,28.38755359,,18.9718682,47.94268091
2011-06-02,10.41544686,9.6825,8.94369026,13.15143071,28.28559358,,18.80879394,47.5335638
2011-06-03,10.33533468,9.416001,8.93576848,13.02740368,28.25840923,,18.5641709,47.44589
2011-06-06,10.17283188,9.2845,8.57928836,12.9770942,27.55143253,,18.64570414,46.92572681
2011-06-07,9.99227087,9.3775,8.43669631,12.92653592,27.6805905,,18.68454096,46.75624128
2011-06-08,9.99828802,9.4025,8.34955672,12.93002026,27.45626351,,18.59135123,47.20041973
2011-06-09,9.97571758,9.484,8.43669631,12.86925279,27.85733297,,18.60689062,47.44589
2011-06-10,9.80749254,9.3265,8.55552301,12.68931008,27.90491748,,18.40885468,46.62766162
2011-06-13,9.82856396,9.3145,8.69019328,12.57039063,28.3263803,,18.66900158,46.30621246
2011-06-14,10.00430518,9.498001,8.55552301,12.6610492,28.28219468,,18.80879394,46.97833343
2011-06-15,9.83307451,9.299,8.3178696,12.52605858,27.65339255,,18.43604278,45.97307424
2011-06-16,9.78522291,9.1825,8.3970874,12.46180776,27.43587015,,18.63406319,46.30036793
2011-06-17,9.63776763,9.3185,8.46046165,12.0795105,27.7349728,,18.83984942,46.18347733
2011-06-20,9.4891074,9.386,8.3970874,12.06855389,27.5174436,,19.00293921,46.58675575
2011-06-21,9.78944023,9.7115,8.57928836,12.27825332,27.80974846,,19.22813996,47.08938535
2011-06-22,9.70849048,9.5815,8.54760123,12.12894416,27.66019713,,19.14271604,46.65104559
2011-06-23,9.967893,9.708,8.48422699,11.95996504,27.23874111,,19.12719218,45.84449458
2011-06-24,9.8210402,9.6275,8.33371316,11.82696889,26.84446944,,18.87092043,44.87430257
2011-06-27,9.99227087,10.0625,8.59513192,12.02422184,27.10957635,,19.5698434,45.54057901
2011-06-28,10.08917142,10.117501,8.57136658,12.29443994,26.87844478,,20.03579206,46.53999367
2011-06-29,10.05245759,10.209,8.82486355,12.39207216,27.49705023,,19.89600746,46.90235454
2011-06-30,10.10150655,10.224501,8.6822715,12.61148217,27.83014182,,20.19110827,47.56278645
2011-07-01,10.32992,10.474501,8.78525465,12.97629801,28.43886213,,20.2066399,47.930986
2011-07-05,10.51559487,10.6595,8.71395863,13.2605122,28.0626867,,20.21440571,47.69137195
2011-07-06,10.58571525,10.7095,8.50799233,13.33323949,27.7412277,,20.44738003,47.67383836
2011-07-07,10.74942216,10.837001,8.65058438,13.61317414,28.26104058,,20.78907571,48.1355504
2011-07-08,10.82495723,10.914,8.47630521,13.24930677,27.8643465,,20.90556288,48.17061758
2011-07-11,10.65312492,10.6275,8.19904289,13.13200359,26.96835135,,20.68035436,47.86669617
2011-07-12,10.64560116,10.5615,8.08813796,13.29961525,26.94099998,,20.6104543,47.86085748
2011-07-13,10.77410084,10.675,8.08021618,13.4054622,27.0983097,,20.68035436,48.20568476
2011-07-14,10.76657792,10.519,7.97723303,13.17334394,27.59760393,,20.55610139,48.06542188
2011-07-15,10.98174369,10.6435,7.92178057,14.88383617,27.34453362,,20.79684152,48.50960033
2011-07-18,11.24897837,10.5765,7.69997071,14.8170863,27.24194032,,20.64929112,48.30503593
2011-07-19,11.3407659,10.903,7.581144,15.00661716,27.6249553,,21.38703538,48.87780573
2011-07-20,11.64320022,10.7775,7.80295386,14.82730146,28.01481667,,21.01428423,48.68493624
2011-07-21,11.65494046,10.660501,8.10398152,15.1171945,28.92446356,,21.04146457,49.69019542
2011-07-22,11.83580313,10.826,8.02476372,15.39712914,28.85607487,,21.37927734,49.80708603
2011-07-25,11.99228877,10.674501,7.92970235,15.41580784,28.51409721,,21.67437815,49.42719741
2011-07-26,12.14004487,10.709,7.92178057,15.50397333,28.34310838,,21.80639694,49.31030096
2011-07-27,11.81443847,11.125901,7.66828359,15.12292211,27.81646279,,21.22396112,48.69078077
2011-07-28,11.79126556,11.195,7.75542318,15.21556917,27.8232955,,21.52682775,47.60954853
2011-07-29,11.75093772,11.126,7.69204893,15.03500643,27.66599262,,21.27831403,46.63350031
2011-08-01,11.93962497,11.066001,7.77126674,15.11171669,27.65915307,,21.17736626,46.52246592
2011-08-02,11.7036886,10.585,7.51776976,14.75382574,27.24877987,,20.81237314,45.49382277
2011-08-03,11.813836,10.498001,7.55737866,14.9722445,27.28981035,,20.90556288,45.42368841
2011-08-04,11.35641505,10.074,6.99493224,14.3832395,25.93558566,,20.14451341,43.15601071
2011-08-05,11.24356368,10.135,6.47209472,14.4210965,25.7167268,,19.94259456,43.72878051
2011-08-08,10.62934953,9.685,5.15707915,13.59872621,23.29551814,,19.01070502,41.0227572
2011-08-09,11.25529718,10.2545,6.02055323,14.28087689,24.89596674,,19.86494422,41.87021407
2011-08-10,10.94472904,9.7065,5.36304544,13.67319319,23.50754428,,18.79326232,40.0229122
2011-08-11,11.245966,9.918,5.74329091,13.999946,25.09432062,,19.56207759,42.11142224
2011-08-12,11.34497563,10.115,5.69576023,14.04079371,24.56083547,,19.49219306,42.35851357
2011-08-15,11.53817343,10.1475,6.14730172,13.87791244,25.22427213,,19.81057578,43.70574375
